package_name,aaid,aid,geo,router_ssid,wifi_mac,router_mac,imei,hwid,phone,email,real_name,package_dump,simid,gsfid
com.vivashow.share.video.chat,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.vividgames.realboxing,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.vizorinteractive.zombiesettlersv2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.vkontakte.android,1,1,1,1,1,1,1,0,0,0,0,0,0,0
com.vng.g6.a.zombie,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.vnlentertainment.mmoproject,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.vsco.cam,1,1,0,0,0,0,0,0,1,0,0,0,0,0
com.vysionapps.face28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.wagame.ChiKuneDoLite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.walmart.android,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.wantu.activity,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.waveline.nabd,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.wavemarket.waplauncher,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.wawoo.gunshootwar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.wb.goog.dc.legends,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.wb.goog.injustice,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.wb.goog.injustice.brawler2017,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.wb.headsup,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.weather.Weather,1,0,1,0,0,0,0,0,0,0,0,0,0,0
com.webascender.callerid,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.webgames.ghosts,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.weheartit,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.wemakeprice,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.weplaydots.twodotsandroid,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.wetter.androidclient,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.wf.wellsfargomobile,0,0,0,1,0,0,0,0,0,0,0,0,0,0
com.wgt.android.golf,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.whatsapplock,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.whereismytrain.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.whiture.apps.ludoorg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.williamsinteractive.jackpotparty,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.winit.starnews.hin,1,1,1,0,0,0,0,1,0,0,0,0,0,0
com.wishabi.flipp,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.word.puzzle.game.connect,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.wordgame.puzzle.board.en,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.wordgame.words.connect,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.works.timeglass.logoquiz,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.wsl.noom,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.wwe.universe,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.x3m.tx4,1,1,0,1,1,1,0,0,0,0,0,1,0,0
com.xe.currency,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.xiaomi.hm.health,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.xiaomi.midrop,1,1,0,0,0,0,1,0,0,0,0,0,0,0
com.xinmei365.font,1,1,0,1,0,1,0,0,0,0,0,0,0,0
com.xodo.pdf.reader,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.xs.pooltd,1,1,0,0,1,0,0,0,0,0,0,0,0,0
com.yadavapp.keypadlockscreen,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yahoo.mobile.client.android.flickr,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.yahoo.mobile.client.android.mail,1,1,0,0,0,0,0,0,0,1,0,0,0,0
com.yahoo.mobile.client.android.weather,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.yahoo.mobile.client.android.yahoo,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.yandex.browser,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.yodo1.crossyroad,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.yodo1.rodeo.safari,1,1,0,1,0,1,1,1,0,0,0,0,1,0
com.yoob.games,1,1,1,0,0,0,0,1,0,0,0,0,0,0
com.yottagames.mafiawar,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.youmusic.magictiles,1,1,0,1,0,0,0,0,0,0,0,0,0,0
com.youthhr.phonto,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yum.pizzahut,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.yx.sniper,1,1,0,0,1,0,0,0,0,0,0,0,0,0
com.zalora.android,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zentertain.photoeditor,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.zeptolab.cats.google,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zeptolab.ctr.ads,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zeptolab.ctr2.f2p.google,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zeptolab.ctrm.free.google,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zeptolab.thieves.google,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zhiliaoapp.musically,1,1,0,0,1,0,0,1,0,0,0,0,0,0
com.zillow.android.zillowmap,1,1,1,0,0,0,0,0,0,0,0,0,0,0
com.zindagigames.test,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zing.zalo,1,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zipzapgames.trafficjamrider,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.ziraat.ziraatmobil,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zoosk.zoosk,1,1,0,1,0,1,0,0,0,1,0,0,0,0
com.zplay.willhero,1,1,1,0,0,0,0,1,0,0,0,0,0,0
com.zrgiu.antivirus,1,1,0,0,0,0,0,0,0,0,0,1,0,0
com.zynga.FarmVille2CountryEscape,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.zynga.empires2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zynga.livepoker,1,1,0,0,0,0,0,1,0,0,0,0,0,0
com.zynga.words,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zynga.words3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zynga.wwf2.free,1,1,0,0,0,0,0,0,0,0,0,0,0,0
com.zzkko,1,0,0,0,0,0,1,0,0,0,0,0,0,0
cris.org.in.prs.ima,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cz.aponia.bor3,1,1,0,1,0,1,0,0,0,0,0,0,0,0
de.gmx.mobile.android.mail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
de.lotum.whatsinthefoto.de,1,0,0,0,0,0,0,0,0,0,0,0,0,0
de.lotum.whatsinthefoto.es,1,0,0,0,0,0,0,0,0,0,0,0,0,0
de.lotum.whatsinthefoto.fr,1,0,0,0,0,0,0,0,0,0,0,0,0,0
de.lotum.whatsinthefoto.us,1,0,0,1,0,0,0,0,0,0,0,0,0,0
de.motain.iliga,1,1,0,0,0,0,0,0,0,0,0,1,0,0
de.stocard.stocard,1,1,1,0,0,0,0,0,0,0,0,0,0,0
de.tvspielfilm,1,1,0,0,0,0,0,0,0,0,0,0,0,0
de.web.mobile.android.mail,0,1,0,0,0,0,0,0,0,0,0,0,0,0
de.wetteronline.wetterapp,1,1,1,0,0,0,0,0,0,0,0,0,0,0
dvortsov.alexey.princess,1,1,0,0,0,0,0,0,0,0,0,0,0,0
es.lfp.gi.main,1,1,0,0,0,0,0,0,0,0,0,0,0,0
es.parrotgames.restaurantcity,1,1,0,0,0,0,0,0,0,0,0,0,0,0
es.socialpoint.DragonCity,1,1,0,0,0,0,0,0,0,0,0,0,0,0
es.socialpoint.MonsterLegends,1,1,0,1,0,0,0,1,0,0,0,0,0,0
eu.nordeus.topeleven.android,1,1,0,0,0,0,0,1,0,0,0,0,0,0
flipboard.app,1,1,0,0,0,0,0,0,0,0,0,0,0,0
fm.clean,1,1,0,0,0,0,0,0,0,0,0,0,0,0
foodquiz.guessthefood,1,0,0,0,0,0,0,0,0,0,0,0,0,0
fr.two4tea.fightlist,1,1,0,0,0,0,1,0,0,0,0,0,0,0
free.vpn.unblock.proxy.turbovpn,1,1,0,0,0,0,0,0,0,0,0,0,0,0
free.vpn.unblock.proxy.vpnpro,1,1,0,0,0,0,0,0,0,0,0,0,0,0
game2048.b2048game.twozerofoureight2048.game,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gbis.gbandroid,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ginlemon.flowerfree,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gogolook.callgogolook2,1,1,1,1,0,1,0,0,0,0,1,0,0,0
gsshop.mobile.v2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
guess.the.brand.logo.quiz.icomania,1,1,0,0,0,0,0,0,0,0,0,0,0,0
homeworkout.homeworkouts.noequipment,1,1,0,0,0,0,0,0,0,0,0,0,0,0
hotspotshield.android.vpn,1,0,0,1,0,0,1,0,0,0,0,0,0,0
hr.palamida,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ht.nct,1,0,0,0,0,0,0,0,0,0,0,0,0,0
id.co.babe,1,1,0,0,0,0,0,1,0,0,0,0,0,0
iflix.play,1,1,0,1,0,0,0,0,0,0,0,0,0,0
il.co.smedia.callrecorder.yoni,1,1,0,0,0,0,0,0,0,0,0,0,0,0
imoblife.memorybooster.lite,1,1,0,0,0,0,0,0,0,0,0,0,0,0
imoblife.toolbox.full,1,1,0,0,0,0,0,0,0,0,0,0,0,0
in.AajTak.headlines,1,1,1,0,0,0,0,0,0,0,0,0,0,0
in.startv.hotstar,1,1,0,0,0,0,1,0,0,0,0,0,0,0
in.swiggy.android,1,1,1,0,0,0,0,0,0,0,0,0,0,0
info.androidz.horoscope,1,1,0,0,0,0,0,0,0,0,0,0,0,0
info.cloneapp.mochat.in.goast,1,1,0,1,0,1,0,0,0,0,0,0,0,0
invaders.os.galaxy.space.shooter.attack.classic,1,1,0,0,0,0,0,0,0,0,0,0,0,0
io.faceapp,1,0,0,0,0,0,0,0,0,0,0,0,0,0
io.teslatech.callbreak,1,1,1,0,0,0,0,0,0,0,0,0,0,0
io.voodoo.dune,1,1,0,1,0,0,0,0,0,0,0,0,0,0
io.voodoo.holeio,1,1,0,1,0,0,0,0,0,0,0,0,0,0
io.voodoo.paperio,1,1,0,1,0,0,0,0,0,0,0,0,0,0
io.voodoo.stackjump,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ipnossoft.rma.free,1,1,0,0,0,0,0,0,0,0,0,0,0,0
it.doveconviene.android,1,1,1,0,0,0,0,0,0,0,0,1,0,0
it.telecomitalia.centodiciannove,0,1,0,0,0,0,0,0,0,0,0,0,0,0
it.vodafone.my190,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jp.co.johospace.jorte,1,0,1,1,0,1,0,0,0,1,0,0,0,0
jp.co.mcdonalds.android,1,1,1,1,0,1,0,0,0,0,0,0,0,0
jp.co.recruit.mtl.android.hotpepper,1,1,0,0,0,0,0,0,0,0,0,0,0,0
jp.co.yahoo.android.apps.transit,1,0,1,0,0,0,0,0,0,0,0,0,0,0
jp.gocro.smartnews.android,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jp.gree.modernwar,1,1,0,0,0,0,1,0,0,0,0,0,0,0
jp.gree.warofnationsbeta,1,1,0,0,0,0,0,1,0,0,0,0,0,0
jp.konami.duellinks,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jp.konami.pesam,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jp.konami.pesclubmanager,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jp.naver.SJLGBUBBLE,1,1,0,0,0,0,0,0,0,0,0,0,0,0
jp.naver.line.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
jp.naver.lineplay.android,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jp.nicovideo.android,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jp.pokemon.pokemoncomaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jp.radiko.Player,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jpark.AOS5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
kik.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
kr.co.nowcom.mobile.afreeca,1,1,0,0,0,0,1,0,0,0,0,0,0,0
leagueofmonkeys.torqueburnout,1,1,0,0,0,0,0,0,0,0,0,0,0,0
lemmingsatwork.quiz,1,0,0,0,0,0,0,0,0,0,0,0,0,0
letsfarm.com.playday,1,1,0,0,0,0,0,0,0,0,0,0,0,0
lg.uplusbox,0,0,0,0,0,0,0,0,1,0,0,0,1,0
loseweight.weightloss.workout.fitness,1,0,0,0,0,0,0,0,0,0,0,0,0,0
marble.temple.quest.legend,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mbinc12.mb32b,1,1,0,0,0,0,1,0,0,0,0,0,0,0
me.dreamsky.leagueofstickman,1,1,1,0,0,0,1,0,0,0,0,1,0,0
me.dreamsky.leagueofstickmanzombiefree,1,1,0,0,0,0,0,0,0,0,0,0,0,0
me.lyft.android,1,1,1,0,0,0,0,0,0,0,0,0,0,0
me.tango.roadriot,1,1,0,0,0,0,0,0,0,0,0,0,0,0
media.mp3.audio.musicplayer,0,0,0,0,1,0,0,0,0,0,0,0,0,0
media.music.musicplayer,1,0,0,0,0,0,0,0,0,0,0,0,0,0
media.music.musicplayer.mp3player,1,0,0,0,1,0,0,0,0,0,0,0,0,0
messenger.messenger.messenger.messenger,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mg.locations.track5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mindware.mindgames,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mobi.gameguru.racingfevermoto,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mobi.ifunny,1,1,0,0,0,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.accurate.weather.report,1,1,1,0,0,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.clockandweather,1,1,1,0,0,0,1,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.figures,1,1,1,1,0,0,1,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.g23n3,1,1,1,0,0,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.liveweather.homescreen,1,1,1,0,0,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.radar.weatherforecast,1,1,1,0,0,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.rainy,1,1,1,0,1,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.ripple2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.weather.galaxy.widget,1,1,1,0,0,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.weather.location.app,1,1,1,0,0,0,0,0,0,0,0,0,0,0
mobi.infolife.ezweather.widget.weatherandradar,1,1,1,0,0,0,0,0,0,0,0,0,0,0
my.googlemusic.play,1,0,0,0,0,0,0,0,0,0,0,0,0,0
naukriApp.appModules.login,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.daum.android.daum,1,1,1,0,0,0,0,0,0,0,0,0,0,0
net.daum.android.map,1,0,0,0,0,0,0,0,0,0,0,0,0,0
net.daum.android.webtoon,1,0,0,0,0,0,0,0,0,0,0,1,0,0
net.lovoo.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.mbc.shahid,0,0,0,0,0,0,0,1,0,0,0,0,0,0
net.milkdrops.beentogether,1,0,0,0,0,0,0,0,0,0,0,0,0,0
net.mobigame.zombietsunami,1,1,0,0,0,0,0,1,0,0,0,0,0,0
net.mobilecraft.realbasketball,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.orizinal.subway,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.p4p.absen,1,0,1,1,0,1,0,0,0,1,0,0,0,0
net.peakgames.OkeyPlus,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.peakgames.Yuzbir,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.peakgames.amy,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.peakgames.toonblast,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.playq.charmking,1,1,0,1,0,1,0,0,0,0,0,0,0,0
net.rention.mind.skillz,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.skyscanner.android.main,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.wargaming.wot.blitz,1,1,0,0,0,0,0,0,0,0,0,0,0,0
net.zedge.android,1,1,1,0,0,0,0,0,0,0,0,0,0,0
no.mobitroll.kahoot.android,1,0,0,0,0,0,0,0,0,0,0,0,0,0
org.aastudio.games.longnards,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.cocos2dx.NautilusCricket2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.detikcom.rss,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.hola,0,0,0,0,0,0,0,0,0,0,0,1,0,0
org.joa.zipperplus7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
org.jw.jwlibrary.mobile,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.mozilla.firefox_beta,0,0,0,1,0,0,0,0,0,0,0,0,0,0
org.mrchops.android.digihud,1,0,1,1,0,1,0,0,0,0,0,0,0,0
org.telegram.messenger.erick,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.wikipedia,0,0,1,0,0,0,0,0,0,0,0,0,0,0
org.zwanoo.android.speedtest,1,0,1,1,0,1,1,0,0,0,0,0,0,0
pawapp.games.onetdeluxe,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pdf.reader,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pedometer.steptracker.calorieburner.stepcounter,1,1,0,0,0,0,0,0,0,0,0,0,0,0
photo.android.hd.camera,0,0,0,0,1,0,0,0,0,0,0,0,0,0
photoeditor.layout.collagemaker,1,0,0,0,0,0,0,0,0,0,0,0,0,0
pl.ayground.coloringbook,1,1,0,0,0,0,0,0,0,0,0,0,0,0
pl.tablica,1,0,0,0,0,0,0,0,0,0,0,0,0,0
quess.song.music.pop.quiz,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.auto.ara,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ru.crazybit.experiment,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.dublgis.dgismobile,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ru.ivi.client,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.mail.cloud,1,1,1,0,1,0,0,0,0,0,0,0,0,0
ru.mail.mailapp,1,1,0,0,1,0,0,0,0,1,0,0,0,0
ru.mail.mailnews,1,1,0,1,1,1,0,0,0,0,0,0,0,0
ru.mail.my,1,1,0,0,1,0,1,0,0,0,0,0,0,0
ru.megafon.mlk,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ru.mw,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ru.ok.android,1,1,1,1,1,1,1,0,1,1,0,0,1,0
ru.ozon.app.android,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.sberbankmobile,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ru.waxtah.jadv,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ru.yandex.mail,1,1,1,0,0,0,0,0,0,0,0,0,0,0
ru.yandex.music,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.yandex.searchplugin,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ru.yandex.taxi,1,1,1,0,0,0,1,0,0,0,0,0,0,0
ru.yandex.weatherplugin,1,1,1,0,0,1,0,0,0,0,0,0,0,0
ru.yandex.yandexmaps,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ru.yandex.yandexnavi,1,1,1,0,0,0,0,0,0,0,0,0,0,0
sandbox.art.sandbox,1,1,0,0,0,0,0,0,0,0,0,0,0,0
se.appfamily.superpuzzlefree,1,0,0,0,0,0,0,0,0,0,0,0,0,0
se.feomedia.quizkampen.de.lite,1,0,0,0,0,0,0,0,0,0,0,0,0,0
se.foglo.svt,1,1,0,0,0,0,0,0,0,0,0,0,0,0
se.maginteractive.rumble.free,1,1,0,0,0,0,0,0,0,0,0,0,0,0
se.maginteractive.wordbrain,1,1,0,0,0,0,0,0,0,0,0,0,0,0
se.maginteractive.wordbrain2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
sg.bigo.live,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sg.gumi.bravefrontier,1,1,0,1,0,0,0,0,0,0,0,0,0,0
si.modula.android.instantheartrate,1,1,0,0,0,0,0,0,0,0,0,0,0,0
si.pilcom.apps.pizzamakerkids,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sixpack.sixpackabs.absworkout,1,1,0,0,0,0,0,0,0,0,0,0,0,0
sp.app.bubblePop,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sts.al,1,1,0,0,0,0,1,0,0,0,0,0,0,0
suamusica.suamusicaapp,1,0,0,0,0,0,0,0,0,0,0,0,0,0
super.smash.world.bros,1,0,0,0,0,0,0,0,0,0,0,0,0,0
teamDoppelGanger.SmarterSubway,1,0,1,0,0,0,0,0,0,0,0,1,0,0
th.co.truemoney.wallet,1,1,0,0,1,1,1,1,1,0,0,0,1,0
thecouponsapp.coupon,1,1,1,0,1,0,0,0,0,1,0,1,0,0
tool.scanner,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tools.widget.light.flashlight,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tr.com.tiramisu.driftmax,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tr.com.tiramisu.driftmaxcity,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tr.gov.turkiye.edevlet.kapisi,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tv.peel.app,1,1,1,1,1,1,0,0,1,0,0,0,0,0
tv.peel.samsung.app,1,1,0,1,1,1,0,0,1,0,0,0,0,0
tv.telepathic.hooked,1,1,0,0,0,0,0,0,0,0,0,0,0,0
tv.twitch.android.app,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ua.privatbank.ap24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
unity.enjen.bmx,1,1,0,0,0,0,0,0,0,0,0,0,0,0
us.pinguo.selfie,1,1,0,0,0,0,1,0,0,0,0,0,0,0
us.zoom.videomeetings,0,1,0,0,0,0,0,0,0,0,0,0,0,0
vStudio.Android.Camera360,1,1,1,0,1,1,0,1,0,0,0,0,0,0
video.downloader.videodownloader,1,1,0,0,0,0,0,0,0,0,0,0,0,0
video.like,1,0,0,0,0,0,0,0,0,0,0,0,0,0
video.player.videoplayer,1,1,0,0,0,0,0,0,0,0,0,0,0,0
vivino.web.app,1,0,0,0,0,0,0,0,0,0,0,0,0,0
wp.wattpad,1,1,0,0,0,0,0,1,0,0,0,0,0,0
younow.live,1,1,0,0,0,0,0,0,0,0,0,0,0,0
zombie.survival.craft.z,1,1,0,0,0,0,0,0,0,0,0,0,0,0
